Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","258","Anguilla","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","14.611","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","258","Anguilla","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","14.429","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","258","Anguilla","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","0","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","258","Anguilla","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","14.764","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","258","Anguilla","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","14.584","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","258","Anguilla","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","258","Anguilla","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","14.909","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","258","Anguilla","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","14.731","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","258","Anguilla","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","258","Anguilla","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","15.045","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","92.562","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","44.502","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","48.06","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","73.984","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","24.891","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","93.566","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","45.028","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","48.543","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","74.942","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","24.981","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","94.527","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","45.518","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","49.002","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","75.878","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","25.085","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","95.426","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","45.986","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","49.439","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","76.802","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","25.21","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","96.286","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","46.419","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","49.863","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","77.7","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","8","Antigua-et-Barbuda","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","25.35","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","267.006","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","72.561","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","85.871","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","22.605","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","195.675","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","269.936","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées",""
"OA","Séries temporelles annuelles","151","Antilles néerlandaises (ex)","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","73.231","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées",""
